date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:20:46	45894/45894	---M--	200	added ('OK')	text/html	etag:%22b346-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/177LU_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/177LU_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:20:47	2513/2513	---M--	200	added ('OK')	text/html	etag:%229d1-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/177HF_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/177HF_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:20:47	59669/59669	---M--	200	added ('OK')	text/html	etag:%22e915-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/178HF_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/178HF_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:20:48	69261/69261	---M--	200	added ('OK')	text/html	etag:%2210e8d-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/179HF_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/179HF_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:20:48	77461/77461	---M--	200	added ('OK')	text/html	etag:%2212e95-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/180HF_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/180HF_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:20:48	22524/22524	---M--	200	added ('OK')	text/html	etag:%2257fc-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/181HF_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/181HF_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:20:49	1940/1940	---M--	200	added ('OK')	text/html	etag:%22794-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/181W_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/181W_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:20:50	126946/126946	---M--	200	added ('OK')	text/html	etag:%221efe2-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/182TA_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/182TA_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:20:50	77090/77090	---M--	200	added ('OK')	text/html	etag:%2212d22-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/183W_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/183W_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:20:50	25265/25265	---M--	200	added ('OK')	text/html	etag:%2262b1-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/185W_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/185W_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:20:50	90866/90866	---M--	200	added ('OK')	text/html	etag:%22162f2-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/184W_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/184W_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:20:51	15227/15227	---M--	200	added ('OK')	text/html	etag:%223b7b-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/185OS_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/185OS_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:20:51	45236/45236	---M--	200	added ('OK')	text/html	etag:%22b0b4-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/186RE_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/186RE_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:20:52	8992/8992	---M--	200	added ('OK')	text/html	etag:%222320-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/187OS_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/187OS_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:20:52	98902/98902	---M--	200	added ('OK')	text/html	etag:%2218256-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/187W_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/187W_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:20:52	30806/30806	---M--	200	added ('OK')	text/html	etag:%227856-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/188RE_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/188RE_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:20:53	32773/32773	---M--	200	added ('OK')	text/html	etag:%228005-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/188OS_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/188OS_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:20:53	28344/28344	---M--	200	added ('OK')	text/html	etag:%226eb8-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/189OS_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/189OS_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:20:54	31869/31869	---M--	200	added ('OK')	text/html	etag:%227c7d-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/190OS_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/190OS_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:20:54	20554/20554	---M--	200	added ('OK')	text/html	etag:%22504a-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/191OS_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/191OS_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:20:55	13664/13664	---M--	200	added ('OK')	text/html	etag:%223560-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/193OS_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/193OS_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:20:55	77217/77217	---M--	200	added ('OK')	text/html	etag:%2212da1-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/192IR_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/192IR_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:20:56	16702/16702	---M--	200	added ('OK')	text/html	etag:%22413e-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/195PT_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/195PT_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:20:56	56880/56880	---M--	200	added ('OK')	text/html	etag:%22de30-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/194IR_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/194IR_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:20:56	7763/7763	---M--	200	added ('OK')	text/html	etag:%221e53-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/197PT_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/197PT_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:20:56	49748/49748	---M--	200	added ('OK')	text/html	etag:%22c254-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/196PT_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/196PT_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:20:57	2188/2188	---M--	200	added ('OK')	text/html	etag:%2288c-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/197HG_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/197HG_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:20:58	114528/114528	---M--	200	added ('OK')	text/html	etag:%221bf60-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/198AU_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/198AU_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:20:58	65492/65492	---M--	200	added ('OK')	text/html	etag:%22ffd4-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/200HG_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/200HG_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:20:58	14815/14815	---M--	200	added ('OK')	text/html	etag:%2239df-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/202HG_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/202HG_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:20:58	30641/30641	---M--	200	added ('OK')	text/html	etag:%2277b1-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/204TL_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/204TL_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:20:59	9895/9895	---M--	200	added ('OK')	text/html	etag:%2226a7-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/205PB_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/205PB_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:20:59	3663/3663	---M--	200	added ('OK')	text/html	etag:%22e4f-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/206TL_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/206TL_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:21:00	2517/2517	---M--	200	added ('OK')	text/html	etag:%229d5-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/207PB_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/207PB_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:21:00	6535/6535	---M--	200	added ('OK')	text/html	etag:%221987-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/208PB_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/208PB_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:21:01	51061/51061	---M--	200	added ('OK')	text/html	etag:%22c775-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/210BI_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/210BI_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:21:01	3745/3745	---M--	200	added ('OK')	text/html	etag:%22ea1-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/236U_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/236U_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:21:01	57455/57455	---M--	200	added ('OK')	text/html	etag:%22e06f-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/233TH_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/233TH_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:21:02	22853/22853	---M--	200	added ('OK')	text/html	etag:%225945-3db5afee39800%22	https://www-nds.iaea.org/pgaa/EGAF/239U_EGAF.ens	E:/My%20Web/1/www-nds.iaea.org/pgaa/EGAF/239U_EGAF.html	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:21:02	33877/33877	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2014%20Dec%202022%2010:21:02%20GMT	https://www-nds.iaea.org/cdn-cgi/challenge-platform/h/b/scripts/alpha/invisible.js?ts=	E:/My%20Web/1/www-nds.iaea.org/cdn-cgi/challenge-platform/h/b/scripts/alpha/invisible5615.js	(from https://www-nds.iaea.org/pgaa/egaf.html)
18:21:02	3198/3198	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Jun%201997%2022:00:00%20GMT	https://www-nds.iaea.org/pgaa/isoexpl/ietour01.htm	E:/My%20Web/1/www-nds.iaea.org/pgaa/isoexpl/ietour01.html	(from https://www-nds.iaea.org/pgaa/isoexpl/isoexpl.htm)
18:21:03	349/349	---M--	200	added ('OK')	image/gif	etag:%2215d-319e401965800%22	https://www-nds.iaea.org/pgaa/isoexpl/images/ie.gif	E:/My%20Web/1/www-nds.iaea.org/pgaa/isoexpl/images/ie.gif	(from https://www-nds.iaea.org/pgaa/isoexpl/isoexpl.htm)
18:21:03	2284/2284	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202003%2023:00:00%20GMT	https://www-nds.iaea.org/pgaa/isoexpl/ie2.htm	E:/My%20Web/1/www-nds.iaea.org/pgaa/isoexpl/ie2.html	(from https://www-nds.iaea.org/pgaa/isoexpl/isoexpl.htm)
18:21:04	4970/4970	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%201998%2023:00:00%20GMT	https://www-nds.iaea.org/pgaa/isoexpl/charthlp.htm	E:/My%20Web/1/www-nds.iaea.org/pgaa/isoexpl/charthlp.html	(from https://www-nds.iaea.org/pgaa/isoexpl/isoexpl.htm)
18:21:05	669022/669022	---M--	200	added ('OK')	application/pdf	etag:%22a355e-33e6f0c5f5c00%22	https://www-nds.iaea.org/pgaa/isoexpl/man.pdf	E:/My%20Web/1/www-nds.iaea.org/pgaa/isoexpl/man.pdf	(from https://www-nds.iaea.org/pgaa/isoexpl/isoexpl.htm)
18:21:05	348165/348165	---M--	200	added ('OK')	application/pdf	etag:%2255005-2ee5c44143c00%22	https://www-nds.iaea.org/pgaa/isoexpl/ensdfman.pdf	E:/My%20Web/1/www-nds.iaea.org/pgaa/isoexpl/ensdfman.pdf	(from https://www-nds.iaea.org/pgaa/isoexpl/isoexpl.htm)
18:21:06	20697/20697	---M--	200	added ('OK')	image/gif	etag:%2250d9-319e401965800%22	https://www-nds.iaea.org/pgaa/isoexpl/images/iemovie.gif	E:/My%20Web/1/www-nds.iaea.org/pgaa/isoexpl/images/iemovie.gif	(from https://www-nds.iaea.org/pgaa/isoexpl/isoexpl.htm)
18:21:08	8127/8127	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Feb%202006%2023:00:00%20GMT	https://www-nds.iaea.org/pgaa/iaeapgaa.htm	E:/My%20Web/1/www-nds.iaea.org/pgaa/iaeapgaa.html	(from https://www-nds.iaea.org/pgaa/isoexpl/isoexpl.htm)
18:21:08	2944/2944	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Jun%201997%2022:00:00%20GMT	https://www-nds.iaea.org/pgaa/isoexpl/ietour10.htm	E:/My%20Web/1/www-nds.iaea.org/pgaa/isoexpl/ietour10.html	(from https://www-nds.iaea.org/pgaa/isoexpl/ietour01.htm)
18:21:08	1410/1410	---M--	200	added ('OK')	image/gif	etag:%22582-319e401965800%22	https://www-nds.iaea.org/pgaa/isoexpl/images/ieblank.gif	E:/My%20Web/1/www-nds.iaea.org/pgaa/isoexpl/images/ieblank.gif	(from https://www-nds.iaea.org/pgaa/isoexpl/ietour01.htm)
18:21:10	1154/1154	---M--	200	added ('OK')	image/gif	etag:%22482-319e401965800%22	https://www-nds.iaea.org/pgaa/isoexpl/images/vueicon.gif	E:/My%20Web/1/www-nds.iaea.org/pgaa/isoexpl/images/vueicon.gif	(from https://www-nds.iaea.org/pgaa/isoexpl/ie2.htm)
18:21:10	49760/49760	---M--	200	added ('OK')	text/x-log	etag:%22c260-3b398d9c37c00%22	https://www-nds.iaea.org/pgaa/isoexpl/catalog.log	E:/My%20Web/1/www-nds.iaea.org/pgaa/isoexpl/catalog.log	(from https://www-nds.iaea.org/pgaa/isoexpl/ie2.htm)
18:21:11	42423/42423	---M--	200	added ('OK')	image/gif	etag:%22a5b7-32549bf275c00%22	https://www-nds.iaea.org/pgaa/isoexpl/chart_1.gif	E:/My%20Web/1/www-nds.iaea.org/pgaa/isoexpl/chart_1.gif	(from https://www-nds.iaea.org/pgaa/isoexpl/charthlp.htm)
18:21:11	2767084/2767084	---M--	200	added ('OK')	application/x-msdownload	etag:%222a38ec-34270fe477c00%22	https://www-nds.iaea.org/pgaa/isoexpl/IE223.EXE	E:/My%20Web/1/www-nds.iaea.org/pgaa/isoexpl/IE223.EXE	(from https://www-nds.iaea.org/pgaa/isoexpl/ie2.htm)
18:21:11	39594/39594	---M--	200	added ('OK')	image/gif	etag:%229aaa-32549bf275c00%22	https://www-nds.iaea.org/pgaa/isoexpl/chart_2.gif	E:/My%20Web/1/www-nds.iaea.org/pgaa/isoexpl/chart_2.gif	(from https://www-nds.iaea.org/pgaa/isoexpl/charthlp.htm)
18:21:12	86076/86076	---M--	200	added ('OK')	image/gif	etag:%221503c-32549bf275c00%22	https://www-nds.iaea.org/pgaa/isoexpl/chart_4.gif	E:/My%20Web/1/www-nds.iaea.org/pgaa/isoexpl/chart_4.gif	(from https://www-nds.iaea.org/pgaa/isoexpl/charthlp.htm)
18:21:12	110708/110708	---M--	200	added ('OK')	image/gif	etag:%221b074-3255ddcfebc00%22	https://www-nds.iaea.org/pgaa/isoexpl/chart_8.gif	E:/My%20Web/1/www-nds.iaea.org/pgaa/isoexpl/chart_8.gif	(from https://www-nds.iaea.org/pgaa/isoexpl/charthlp.htm)
18:21:13	84409/84409	---M--	200	added ('OK')	image/gif	etag:%22149b9-32549bf275c00%22	https://www-nds.iaea.org/pgaa/isoexpl/chart_3.gif	E:/My%20Web/1/www-nds.iaea.org/pgaa/isoexpl/chart_3.gif	(from https://www-nds.iaea.org/pgaa/isoexpl/charthlp.htm)
18:21:13	111095/111095	---M--	200	added ('OK')	image/gif	etag:%221b1f7-32549bf275c00%22	https://www-nds.iaea.org/pgaa/isoexpl/chart_5.gif	E:/My%20Web/1/www-nds.iaea.org/pgaa/isoexpl/chart_5.gif	(from https://www-nds.iaea.org/pgaa/isoexpl/charthlp.htm)
18:21:13	83092/83092	---M--	200	added ('OK')	image/gif	etag:%2214494-32549bf275c00%22	https://www-nds.iaea.org/pgaa/isoexpl/chart_6.gif	E:/My%20Web/1/www-nds.iaea.org/pgaa/isoexpl/chart_6.gif	(from https://www-nds.iaea.org/pgaa/isoexpl/charthlp.htm)
18:21:13	80314/80314	---M--	200	added ('OK')	image/gif	etag:%22139ba-3255ddcfebc00%22	https://www-nds.iaea.org/pgaa/isoexpl/chart_9.gif	E:/My%20Web/1/www-nds.iaea.org/pgaa/isoexpl/chart_9.gif	(from https://www-nds.iaea.org/pgaa/isoexpl/charthlp.htm)
18:21:14	63507/63507	---M--	200	added ('OK')	image/gif	etag:%22f813-32549bf275c00%22	https://www-nds.iaea.org/pgaa/isoexpl/chart_7.gif	E:/My%20Web/1/www-nds.iaea.org/pgaa/isoexpl/chart_7.gif	(from https://www-nds.iaea.org/pgaa/isoexpl/charthlp.htm)
18:21:14	63302/63302	---M--	200	added ('OK')	image/gif	etag:%22f746-3255ddcfebc00%22	https://www-nds.iaea.org/pgaa/isoexpl/chart_10.gif	E:/My%20Web/1/www-nds.iaea.org/pgaa/isoexpl/chart_10.gif	(from https://www-nds.iaea.org/pgaa/isoexpl/charthlp.htm)
18:21:15	9012/9012	---M--	200	added ('OK')	image/png	etag:%222334-40c2838eb1c00%22	https://www-nds.iaea.org/pgaa/iaealogo80.png	E:/My%20Web/1/www-nds.iaea.org/pgaa/iaealogo80.png	(from https://www-nds.iaea.org/pgaa/iaeapgaa.htm)
18:21:15	22614/22614	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Mar%202014%2013:22:16%20GMT	https://www-nds.iaea.org/pgaa/pgaa7/index.html	E:/My%20Web/1/www-nds.iaea.org/pgaa/pgaa7/index.html	(from https://www-nds.iaea.org/pgaa/iaeapgaa.htm)
18:21:16	8032/8032	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Feb%202006%2023:00:00%20GMT	https://www-nds.iaea.org/pgaa/databases.htm	E:/My%20Web/1/www-nds.iaea.org/pgaa/databases.html	(from https://www-nds.iaea.org/pgaa/iaeapgaa.htm)
18:21:16	10960/10960	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202006%2023:00:00%20GMT	https://www-nds.iaea.org/pgaa/PGAAdatabase/pgaa.htm	E:/My%20Web/1/www-nds.iaea.org/pgaa/PGAAdatabase/pgaa.html	(from https://www-nds.iaea.org/pgaa/iaeapgaa.htm)
18:21:17	254/254	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Dec%202022%2010:21:17%20GMT	https://www-nds.iaea.org/pgaa/iaeapgaacrp.HTM	E:/My%20Web/1/www-nds.iaea.org/pgaa/iaeapgaacrp.HTM	(from https://www-nds.iaea.org/pgaa/iaeapgaa.htm)
18:21:17	2615/2615	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Dec%202022%2010:21:17%20GMT	https://www-nds.iaea.org/pgaa/iaeapgaacrp.HTM/	E:/My%20Web/1/www-nds.iaea.org/pgaa/iaeapgaacrp.HTM/index.html	(from https://www-nds.iaea.org/pgaa/iaeapgaa.htm)
18:21:17	2985/2985	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Jun%201997%2022:00:00%20GMT	https://www-nds.iaea.org/pgaa/isoexpl/ietour20.htm	E:/My%20Web/1/www-nds.iaea.org/pgaa/isoexpl/ietour20.html	(from https://www-nds.iaea.org/pgaa/isoexpl/ietour10.htm)
18:21:17	2961280/2961280	---M--	200	added ('OK')	application/pdf	etag:%222d2f80-40c6492713c00%22	https://www-nds.iaea.org/pgaa/tecdoc.pdf	E:/My%20Web/1/www-nds.iaea.org/pgaa/tecdoc.pdf	(from https://www-nds.iaea.org/pgaa/iaeapgaa.htm)
18:21:17	1481/1481	---M--	200	added ('OK')	image/gif	etag:%225c9-319e401965800%22	https://www-nds.iaea.org/pgaa/isoexpl/images/iedraw.gif	E:/My%20Web/1/www-nds.iaea.org/pgaa/isoexpl/images/iedraw.gif	(from https://www-nds.iaea.org/pgaa/isoexpl/ietour10.htm)
18:21:28	61874176/61874176	---M--	200	added ('OK')	application/x-msdownload	etag:%223b02000-3b398d9c37c00%22	https://www-nds.iaea.org/pgaa/isoexpl/pcensdf.exe	E:/My%20Web/1/www-nds.iaea.org/pgaa/isoexpl/pcensdf.exe	(from https://www-nds.iaea.org/pgaa/isoexpl/ie2.htm)
18:21:28	12064/12064	---MCZ	200	added ('OK')	application/javascript	etag:W/%222f20-3cf0588615c00%22	https://www-nds.iaea.org/pgaa/pgaa7/iso.js	E:/My%20Web/1/www-nds.iaea.org/pgaa/pgaa7/iso.js	(from https://www-nds.iaea.org/pgaa/pgaa7/index.html)
18:21:28	5548/5548	---MCZ	200	added ('OK')	application/javascript	etag:W/%2215ac-3cf0588615c00%22	https://www-nds.iaea.org/pgaa/pgaa7/ele.js	E:/My%20Web/1/www-nds.iaea.org/pgaa/pgaa7/ele.js	(from https://www-nds.iaea.org/pgaa/pgaa7/index.html)
18:21:29	9012/9012	---M--	200	added ('OK')	image/png	etag:%222334-40c2838eb1c00%22	https://www-nds.iaea.org/pgaa/pgaa7/iaealogo80.png	E:/My%20Web/1/www-nds.iaea.org/pgaa/pgaa7/iaealogo80.png	(from https://www-nds.iaea.org/pgaa/pgaa7/index.html)
18:21:29	2315/2315	---MCZ	200	added ('OK')	application/javascript	etag:W/%2290b-38d3f20a0d800%22	https://www-nds.iaea.org/pgaa/pgaa7/per.js	E:/My%20Web/1/www-nds.iaea.org/pgaa/pgaa7/per.js	(from https://www-nds.iaea.org/pgaa/pgaa7/index.html)
18:21:30	26886/26886	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Mar%202014%2013:28:12%20GMT	https://www-nds.iaea.org/pgaa/pgaa7/small/index2.htm	E:/My%20Web/1/www-nds.iaea.org/pgaa/pgaa7/small/index2.html	(from https://www-nds.iaea.org/pgaa/pgaa7/index.html)
18:21:30	26699/26699	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Mar%202014%2013:22:57%20GMT	https://www-nds.iaea.org/pgaa/pgaa7/index2.htm	E:/My%20Web/1/www-nds.iaea.org/pgaa/pgaa7/index2.html	(from https://www-nds.iaea.org/pgaa/pgaa7/index.html)
18:21:30	4541/4541	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202003%2023:00:00%20GMT	https://www-nds.iaea.org/pgaa/pgaa7/index1.htm	E:/My%20Web/1/www-nds.iaea.org/pgaa/pgaa7/index1.html	(from https://www-nds.iaea.org/pgaa/pgaa7/index.html)
18:21:31	4737/4737	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202012%2009:55:35%20GMT	https://www-nds.iaea.org/pgaa/pgaa7/ele.htm	E:/My%20Web/1/www-nds.iaea.org/pgaa/pgaa7/ele.html	(from https://www-nds.iaea.org/pgaa/pgaa7/index.html)
18:21:31	5782/5782	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202012%2009:56:27%20GMT	https://www-nds.iaea.org/pgaa/pgaa7/eleiso.htm	E:/My%20Web/1/www-nds.iaea.org/pgaa/pgaa7/eleiso.html	(from https://www-nds.iaea.org/pgaa/pgaa7/index.html)
18:21:33	829517/829517	---M--	200	added ('OK')	application/zip	etag:%22ca84d-3cf0588615c00%22	https://www-nds.iaea.org/pgaa/pgaa7/pgaadata.zip	E:/My%20Web/1/www-nds.iaea.org/pgaa/pgaa7/pgaadata.zip	(from https://www-nds.iaea.org/pgaa/pgaa7/index.html)
18:21:33	511511/511511	---M--	200	added ('OK')	application/pdf	etag:%227ce17-3cf0588615c00%22	https://www-nds.iaea.org/pgaa/Annex1/Table-III-Chap7.pdf	E:/My%20Web/1/www-nds.iaea.org/pgaa/Annex1/Table-III-Chap7.pdf	(from https://www-nds.iaea.org/pgaa/pgaa7/index.html)
18:21:33	259/259	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Dec%202022%2010:21:33%20GMT	https://www-nds.iaea.org/pgaa/pgaa7/gif/h1-102.gif	E:/My%20Web/1/www-nds.iaea.org/pgaa/pgaa7/gif/h1-102.gif	(from https://www-nds.iaea.org/pgaa/pgaa7/index.html)
18:21:34	2623/2623	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Dec%202022%2010:21:34%20GMT	https://www-nds.iaea.org/pgaa/pgaa7/gif/h1-102.gif/	E:/My%20Web/1/www-nds.iaea.org/pgaa/pgaa7/gif/h1-102.gif/index.html	(from https://www-nds.iaea.org/pgaa/pgaa7/index.html)
18:21:34	31232/31232	---M--	200	added ('OK')	application/vnd.ms-excel	etag:%227a00-3ce78b77dbc00%22	https://www-nds.iaea.org/pgaa/data/element.xls	E:/My%20Web/1/www-nds.iaea.org/pgaa/data/element.xls	(from https://www-nds.iaea.org/pgaa/databases.htm)
18:21:34	244976/244976	---M--	200	added ('OK')	application/pdf	etag:%223bcf0-3cf0588615c00%22	https://www-nds.iaea.org/pgaa/Annex1/Table-IV-Chap7.pdf	E:/My%20Web/1/www-nds.iaea.org/pgaa/Annex1/Table-IV-Chap7.pdf	(from https://www-nds.iaea.org/pgaa/pgaa7/index.html)
